Product ID,Date,Location,On Hand Qty,Unit Cost,On Hand Value
Product 7,6/9/2014,Whse 7,0,34.15,0
Product 7,6/9/2014,Whse 8,2,34.15,68.3
Product 7,6/10/2014,Whse 1,64,34.15,2185.6
Product 7,6/10/2014,Whse 2,0,34.15,0
Product 7,6/10/2014,Whse 4,3,34.15,102.45
Product 7,6/10/2014,Whse 7,0,34.15,0
Product 7,6/10/2014,Whse 8,2,34.15,68.3
Product 7,6/11/2014,Whse 1,61,34.15,2083.15
Product 7,6/11/2014,Whse 2,0,34.15,0
Product 7,6/11/2014,Whse 4,3,34.15,102.45
Product 7,6/11/2014,Whse 7,0,34.15,0
Product 7,6/11/2014,Whse 8,2,34.15,68.3
Product 7,6/12/2014,Whse 1,61,34.15,2083.15
Product 7,6/12/2014,Whse 2,0,34.15,0
Product 7,6/12/2014,Whse 4,3,34.15,102.45
Product 7,6/12/2014,Whse 7,0,34.15,0
Product 7,6/12/2014,Whse 8,0,34.15,0
Product 7,6/13/2014,Whse 1,61,34.15,2083.15
Product 7,6/13/2014,Whse 2,0,34.15,0
Product 7,6/13/2014,Whse 4,3,34.15,102.45
Product 7,6/13/2014,Whse 7,0,34.15,0
Product 7,6/13/2014,Whse 8,0,34.15,0
Product 7,6/16/2014,Whse 1,61,34.15,2083.15
Product 7,6/16/2014,Whse 2,0,34.15,0
Product 7,6/16/2014,Whse 4,3,34.15,102.45
Product 7,6/16/2014,Whse 7,0,34.15,0
Product 7,6/16/2014,Whse 8,0,34.15,0
Product 7,6/17/2014,Whse 1,61,34.15,2083.15
Product 7,6/17/2014,Whse 2,0,34.15,0
Product 7,6/17/2014,Whse 4,3,34.15,102.45
Product 7,6/17/2014,Whse 7,0,34.15,0
Product 7,6/17/2014,Whse 8,0,34.15,0
Product 7,6/18/2014,Whse 1,43,34.15,1468.45
Product 7,6/18/2014,Whse 2,0,34.15,0
Product 7,6/18/2014,Whse 4,1,34.15,34.15
Product 7,6/18/2014,Whse 7,0,34.15,0
Product 7,6/18/2014,Whse 8,0,34.15,0
Product 7,6/19/2014,Whse 1,23,34.15,785.45
Product 7,6/19/2014,Whse 2,0,34.15,0
Product 7,6/19/2014,Whse 4,0,34.15,0
Product 7,6/19/2014,Whse 7,0,34.15,0
Product 7,6/19/2014,Whse 8,0,34.15,0
Product 7,6/20/2014,Whse 1,8,34.15,273.2
Product 7,6/20/2014,Whse 2,0,34.15,0
Product 7,6/20/2014,Whse 4,0,34.15,0
Product 7,6/20/2014,Whse 7,0,34.15,0
Product 7,6/20/2014,Whse 8,0,34.15,0
Product 7,6/23/2014,Whse 1,8,34.15,273.2
Product 7,6/23/2014,Whse 2,0,34.15,0
Product 7,6/23/2014,Whse 4,0,34.15,0
Product 7,6/23/2014,Whse 7,0,34.15,0
Product 7,6/23/2014,Whse 8,0,34.15,0
Product 7,6/24/2014,Whse 1,8,34.15,273.2
Product 7,6/24/2014,Whse 2,0,34.15,0
Product 7,6/24/2014,Whse 4,0,34.15,0
Product 7,6/24/2014,Whse 7,0,34.15,0
Product 7,6/24/2014,Whse 8,0,34.15,0
Product 7,6/25/2014,Whse 1,2,34.15,68.3
Product 7,6/25/2014,Whse 2,0,34.15,0
Product 7,6/25/2014,Whse 4,0,34.15,0
Product 7,6/25/2014,Whse 7,0,34.15,0
Product 7,6/25/2014,Whse 8,0,34.15,0
Product 7,6/26/2014,Whse 1,2,34.15,68.3
Product 7,6/26/2014,Whse 2,0,34.15,0
Product 7,6/26/2014,Whse 4,0,34.15,0
Product 7,6/26/2014,Whse 7,0,34.15,0
Product 7,6/26/2014,Whse 8,0,34.15,0
Product 7,6/27/2014,Whse 1,2,34.15,68.3
Product 7,6/27/2014,Whse 2,0,34.15,0
Product 7,6/27/2014,Whse 4,0,34.15,0
Product 7,6/27/2014,Whse 7,0,34.15,0
Product 7,6/27/2014,Whse 8,0,34.15,0
Product 7,6/30/2014,Whse 1,2,34.15,68.3
Product 7,6/30/2014,Whse 2,0,34.15,0
Product 7,6/30/2014,Whse 4,0,34.15,0
Product 7,6/30/2014,Whse 7,0,34.15,0
Product 7,6/30/2014,Whse 8,0,34.15,0
Product 4,6/2/2014,Whse 1,24,34.15,819.6
Product 4,6/2/2014,Whse 2,0,34.15,0
Product 4,6/2/2014,Whse 4,20,34.15,683
Product 4,6/2/2014,Whse 7,0,34.15,0
Product 4,6/2/2014,Whse 8,8,34.15,273.2
Product 4,6/4/2014,Whse 1,24,34.15,819.6
Product 4,6/4/2014,Whse 2,0,34.15,0
Product 4,6/4/2014,Whse 4,20,34.15,683
Product 4,6/4/2014,Whse 7,0,34.15,0
Product 4,6/4/2014,Whse 8,8,34.15,273.2
Product 4,6/5/2014,Whse 1,12,34.15,409.8
Product 4,6/5/2014,Whse 2,0,34.15,0
Product 4,6/5/2014,Whse 4,20,34.15,683
Product 4,6/5/2014,Whse 7,0,34.15,0
Product 4,6/5/2014,Whse 8,0,34.15,0
Product 4,6/6/2014,Whse 1,12,34.15,409.8
Product 4,6/6/2014,Whse 2,0,34.15,0
Product 4,6/6/2014,Whse 4,20,34.15,683
Product 4,6/6/2014,Whse 7,0,34.15,0
Product 4,6/6/2014,Whse 8,0,34.15,0
Product 4,6/9/2014,Whse 1,12,34.15,409.8
Product 4,6/9/2014,Whse 2,0,34.15,0
Product 4,6/9/2014,Whse 4,20,34.15,683
Product 4,6/9/2014,Whse 7,0,34.15,0
Product 4,6/9/2014,Whse 8,0,34.15,0
Product 4,6/10/2014,Whse 1,12,34.15,409.8
Product 4,6/10/2014,Whse 2,0,34.15,0
Product 4,6/10/2014,Whse 4,20,34.15,683
Product 4,6/10/2014,Whse 7,0,34.15,0
Product 4,6/10/2014,Whse 8,0,34.15,0
Product 4,6/11/2014,Whse 1,12,34.15,409.8
Product 4,6/11/2014,Whse 2,0,34.15,0
Product 4,6/11/2014,Whse 4,20,34.15,683
Product 4,6/11/2014,Whse 7,0,34.15,0
Product 4,6/11/2014,Whse 8,0,34.15,0
Product 4,6/12/2014,Whse 1,12,34.15,409.8
Product 4,6/12/2014,Whse 2,0,34.15,0
Product 4,6/12/2014,Whse 4,20,34.15,683
Product 4,6/12/2014,Whse 7,0,34.15,0
Product 4,6/12/2014,Whse 8,0,34.15,0
Product 4,6/13/2014,Whse 1,12,34.15,409.8
Product 4,6/13/2014,Whse 2,0,34.15,0
Product 4,6/13/2014,Whse 4,20,34.15,683
Product 4,6/13/2014,Whse 7,0,34.15,0
Product 4,6/13/2014,Whse 8,0,34.15,0
Product 4,6/16/2014,Whse 1,12,34.15,409.8
Product 4,6/16/2014,Whse 2,0,34.15,0
Product 4,6/16/2014,Whse 4,20,34.15,683
Product 4,6/16/2014,Whse 7,0,34.15,0
Product 4,6/16/2014,Whse 8,0,34.15,0
Product 4,6/17/2014,Whse 1,12,34.15,409.8
Product 4,6/17/2014,Whse 2,0,34.15,0
Product 4,6/17/2014,Whse 4,20,34.15,683
Product 4,6/17/2014,Whse 7,0,34.15,0
Product 4,6/17/2014,Whse 8,0,34.15,0
Product 4,6/18/2014,Whse 1,12,34.15,409.8
Product 4,6/18/2014,Whse 2,0,34.15,0
Product 4,6/18/2014,Whse 4,0,34.15,0
Product 4,6/18/2014,Whse 7,0,34.15,0
Product 4,6/18/2014,Whse 8,0,34.15,0
Product 4,6/19/2014,Whse 1,12,34.15,409.8
Product 4,6/19/2014,Whse 2,0,34.15,0
Product 4,6/19/2014,Whse 4,0,34.15,0
Product 4,6/19/2014,Whse 7,0,34.15,0
Product 4,6/19/2014,Whse 8,0,34.15,0
Product 4,6/20/2014,Whse 1,12,34.15,409.8
Product 4,6/20/2014,Whse 2,0,34.15,0
Product 4,6/20/2014,Whse 4,0,34.15,0
Product 4,6/20/2014,Whse 7,0,34.15,0
Product 4,6/20/2014,Whse 8,0,34.15,0
Product 4,6/23/2014,Whse 1,12,34.15,409.8
Product 4,6/23/2014,Whse 2,0,34.15,0
Product 4,6/23/2014,Whse 4,0,34.15,0
Product 4,6/23/2014,Whse 7,0,34.15,0
Product 4,6/23/2014,Whse 8,0,34.15,0
Product 4,6/24/2014,Whse 1,12,34.15,409.8
Product 4,6/24/2014,Whse 2,0,34.15,0
Product 4,6/24/2014,Whse 4,36,34.15,1229.4
Product 4,6/24/2014,Whse 7,0,34.15,0
Product 4,6/24/2014,Whse 8,0,34.15,0
Product 4,6/25/2014,Whse 1,12,34.15,409.8
Product 4,6/25/2014,Whse 2,0,34.15,0
Product 4,6/25/2014,Whse 4,36,34.15,1229.4
Product 4,6/25/2014,Whse 7,0,34.15,0
Product 4,6/25/2014,Whse 8,0,34.15,0
Product 4,6/26/2014,Whse 1,12,34.15,409.8
Product 4,6/26/2014,Whse 2,0,34.15,0
Product 4,6/26/2014,Whse 4,36,34.15,1229.4
Product 4,6/26/2014,Whse 7,0,34.15,0
Product 4,6/26/2014,Whse 8,0,34.15,0
Product 4,6/27/2014,Whse 1,12,34.15,409.8
Product 4,6/27/2014,Whse 2,0,34.15,0
Product 4,6/27/2014,Whse 4,36,34.15,1229.4
Product 4,6/27/2014,Whse 7,0,34.15,0
Product 4,6/27/2014,Whse 8,0,34.15,0
Product 4,6/30/2014,Whse 1,12,34.15,409.8
Product 4,6/30/2014,Whse 2,0,34.15,0
Product 4,6/30/2014,Whse 4,36,34.15,1229.4
Product 4,6/30/2014,Whse 7,0,34.15,0
Product 4,6/30/2014,Whse 8,0,34.15,0
Product 6,6/2/2014,Whse 1,69,34.15,2356.35
Product 6,6/2/2014,Whse 2,0,34.15,0
Product 6,6/2/2014,Whse 4,60,34.15,2049
Product 6,6/2/2014,Whse 7,0,34.15,0
Product 6,6/2/2014,Whse 8,34,34.15,1161.1
Product 6,6/4/2014,Whse 1,67,34.15,2288.05
Product 6,6/4/2014,Whse 2,0,34.15,0
Product 6,6/4/2014,Whse 4,60,34.15,2049
Product 6,6/4/2014,Whse 7,0,34.15,0
Product 6,6/4/2014,Whse 8,34,34.15,1161.1
Product 6,6/5/2014,Whse 1,67,34.15,2288.05
Product 6,6/5/2014,Whse 2,0,34.15,0
Product 6,6/5/2014,Whse 4,60,34.15,2049
Product 6,6/5/2014,Whse 7,0,34.15,0
Product 6,6/5/2014,Whse 8,33,34.15,1126.95
Product 6,6/6/2014,Whse 1,59,34.15,2014.85
Product 6,6/6/2014,Whse 2,0,34.15,0
Product 6,6/6/2014,Whse 4,49,34.15,1673.35
Product 6,6/6/2014,Whse 7,0,34.15,0
Product 6,6/6/2014,Whse 8,33,34.15,1126.95
Product 6,6/9/2014,Whse 1,55,34.15,1878.25
Product 6,6/9/2014,Whse 2,0,34.15,0
Product 6,6/9/2014,Whse 4,49,34.15,1673.35
Product 6,6/9/2014,Whse 7,0,34.15,0
Product 6,6/9/2014,Whse 8,32,34.15,1092.8
Product 6,6/10/2014,Whse 1,55,34.15,1878.25
Product 6,6/10/2014,Whse 2,0,34.15,0
Product 6,6/10/2014,Whse 4,49,34.15,1673.35
Product 6,6/10/2014,Whse 7,0,34.15,0
Product 6,6/10/2014,Whse 8,32,34.15,1092.8
Product 6,6/11/2014,Whse 1,53,34.15,1809.95
Product 6,6/11/2014,Whse 2,0,34.15,0
Product 6,6/11/2014,Whse 4,49,34.15,1673.35
Product 6,6/11/2014,Whse 7,0,34.15,0
Product 6,6/11/2014,Whse 8,32,34.15,1092.8
Product 6,6/12/2014,Whse 1,53,34.15,1809.95
Product 6,6/12/2014,Whse 2,0,34.15,0
Product 6,6/12/2014,Whse 4,49,34.15,1673.35
Product 6,6/12/2014,Whse 7,0,34.15,0
Product 6,6/12/2014,Whse 8,32,34.15,1092.8
Product 6,6/13/2014,Whse 1,53,34.15,1809.95
Product 6,6/13/2014,Whse 2,0,34.15,0
Product 6,6/13/2014,Whse 4,49,34.15,1673.35
Product 6,6/13/2014,Whse 7,0,34.15,0
Product 6,6/13/2014,Whse 8,32,34.15,1092.8
Product 6,6/16/2014,Whse 1,53,34.15,1809.95
Product 6,6/16/2014,Whse 2,0,34.15,0
Product 6,6/16/2014,Whse 4,49,34.15,1673.35
Product 6,6/16/2014,Whse 7,0,34.15,0
Product 6,6/16/2014,Whse 8,32,34.15,1092.8
Product 6,6/17/2014,Whse 1,53,34.15,1809.95
Product 6,6/17/2014,Whse 2,0,34.15,0
Product 6,6/17/2014,Whse 4,49,34.15,1673.35
Product 6,6/17/2014,Whse 7,0,34.15,0
Product 6,6/17/2014,Whse 8,32,34.15,1092.8
Product 6,6/18/2014,Whse 1,44,34.15,1502.6
Product 6,6/18/2014,Whse 2,0,34.15,0
Product 6,6/18/2014,Whse 4,42,34.15,1434.3
Product 6,6/18/2014,Whse 7,0,34.15,0
Product 6,6/18/2014,Whse 8,32,34.15,1092.8
Product 6,6/19/2014,Whse 1,41,34.15,1400.15
Product 6,6/19/2014,Whse 2,0,34.15,0
Product 6,6/19/2014,Whse 4,31,34.15,1058.65
Product 6,6/19/2014,Whse 7,0,34.15,0
Product 6,6/19/2014,Whse 8,32,34.15,1092.8
Product 6,6/20/2014,Whse 1,5,34.15,170.75
Product 6,6/20/2014,Whse 2,0,34.15,0
Product 6,6/20/2014,Whse 4,23,34.15,785.45
Product 6,6/20/2014,Whse 7,0,34.15,0
Product 6,6/20/2014,Whse 8,12,34.15,409.8
Product 6,6/23/2014,Whse 1,3,34.15,102.45
Product 6,6/23/2014,Whse 2,0,34.15,0
Product 6,6/23/2014,Whse 4,10,34.15,341.5
Product 6,6/23/2014,Whse 7,0,34.15,0
Product 6,6/23/2014,Whse 8,0,34.15,0
Product 6,6/24/2014,Whse 1,3,34.15,102.45
Product 6,6/24/2014,Whse 2,0,34.15,0
Product 6,6/24/2014,Whse 4,10,34.15,341.5
Product 6,6/24/2014,Whse 7,0,34.15,0
Product 6,6/24/2014,Whse 8,0,34.15,0
Product 6,6/25/2014,Whse 1,0,34.15,0
Product 6,6/25/2014,Whse 2,0,34.15,0
Product 6,6/25/2014,Whse 4,10,34.15,341.5
Product 6,6/25/2014,Whse 7,0,34.15,0
Product 6,6/25/2014,Whse 8,0,34.15,0
Product 6,6/26/2014,Whse 1,0,34.15,0
Product 6,6/26/2014,Whse 2,0,34.15,0
Product 6,6/26/2014,Whse 4,10,34.15,341.5
Product 6,6/26/2014,Whse 7,0,34.15,0
Product 6,6/26/2014,Whse 8,0,34.15,0
Product 6,6/27/2014,Whse 1,0,34.15,0
Product 6,6/27/2014,Whse 2,0,34.15,0
Product 6,6/27/2014,Whse 4,10,34.15,341.5
Product 6,6/27/2014,Whse 7,0,34.15,0
Product 6,6/27/2014,Whse 8,0,34.15,0
Product 6,6/30/2014,Whse 1,0,34.15,0
Product 6,6/30/2014,Whse 2,0,34.15,0
Product 6,6/30/2014,Whse 4,10,34.15,341.5
Product 6,6/30/2014,Whse 7,0,34.15,0
Product 6,6/30/2014,Whse 8,0,34.15,0
Product 94,6/2/2014,Whse 7,0,34.15,0
Product 94,6/4/2014,Whse 7,0,34.15,0
Product 94,6/5/2014,Whse 7,0,34.15,0
Product 94,6/6/2014,Whse 7,0,34.15,0
Product 94,6/9/2014,Whse 7,0,34.15,0
Product 94,6/10/2014,Whse 7,0,34.15,0
Product 94,6/11/2014,Whse 7,0,34.15,0
Product 94,6/12/2014,Whse 7,0,34.15,0
Product 94,6/13/2014,Whse 7,0,34.15,0
Product 94,6/16/2014,Whse 7,0,34.15,0
Product 94,6/17/2014,Whse 7,0,34.15,0
Product 94,6/18/2014,Whse 7,0,34.15,0
Product 94,6/19/2014,Whse 7,0,34.15,0
Product 94,6/20/2014,Whse 7,0,34.15,0
Product 94,6/23/2014,Whse 7,0,34.15,0
Product 94,6/24/2014,Whse 7,0,34.15,0
Product 94,6/25/2014,Whse 7,0,34.15,0
Product 94,6/26/2014,Whse 7,0,34.15,0
Product 94,6/27/2014,Whse 7,0,34.15,0
Product 94,6/30/2014,Whse 7,0,34.15,0
Product 91,6/2/2014,Whse 7,0,34.15,0
Product 91,6/4/2014,Whse 7,0,34.15,0
Product 91,6/5/2014,Whse 7,0,34.15,0
Product 91,6/6/2014,Whse 7,0,34.15,0
Product 91,6/9/2014,Whse 7,0,34.15,0
Product 91,6/10/2014,Whse 7,0,34.15,0
Product 91,6/11/2014,Whse 7,0,34.15,0
Product 91,6/12/2014,Whse 7,0,34.15,0
Product 91,6/13/2014,Whse 7,0,34.15,0
Product 91,6/16/2014,Whse 7,0,34.15,0
Product 91,6/17/2014,Whse 7,0,34.15,0
Product 91,6/18/2014,Whse 7,0,34.15,0
Product 91,6/19/2014,Whse 7,0,34.15,0
Product 91,6/20/2014,Whse 7,0,34.15,0
Product 91,6/23/2014,Whse 7,0,34.15,0
Product 91,6/24/2014,Whse 7,0,34.15,0
Product 91,6/25/2014,Whse 7,0,34.15,0
Product 91,6/26/2014,Whse 7,0,34.15,0
Product 91,6/27/2014,Whse 7,0,34.15,0
Product 91,6/30/2014,Whse 7,0,34.15,0
Product 92,6/2/2014,Whse 7,0,34.15,0
Product 92,6/4/2014,Whse 7,0,34.15,0
Product 92,6/5/2014,Whse 7,0,34.15,0
Product 92,6/6/2014,Whse 7,0,34.15,0
Product 92,6/9/2014,Whse 7,0,34.15,0
Product 92,6/10/2014,Whse 7,0,34.15,0
Product 92,6/11/2014,Whse 7,0,34.15,0
Product 92,6/12/2014,Whse 7,0,34.15,0
Product 92,6/13/2014,Whse 7,0,34.15,0
Product 92,6/16/2014,Whse 7,0,34.15,0
Product 92,6/17/2014,Whse 7,0,34.15,0
Product 92,6/18/2014,Whse 7,0,34.15,0
Product 92,6/19/2014,Whse 7,0,34.15,0
Product 92,6/20/2014,Whse 7,0,34.15,0
Product 92,6/23/2014,Whse 7,0,34.15,0
Product 92,6/24/2014,Whse 7,0,34.15,0
Product 92,6/25/2014,Whse 7,0,34.15,0
Product 92,6/26/2014,Whse 7,0,34.15,0
Product 92,6/27/2014,Whse 7,0,34.15,0
Product 92,6/30/2014,Whse 7,0,34.15,0
Product 93,6/2/2014,Whse 7,0,34.15,0
Product 93,6/4/2014,Whse 7,0,34.15,0
Product 93,6/5/2014,Whse 7,0,34.15,0
Product 93,6/6/2014,Whse 7,0,34.15,0
Product 93,6/9/2014,Whse 7,0,34.15,0
Product 93,6/10/2014,Whse 7,0,34.15,0
Product 93,6/11/2014,Whse 7,0,34.15,0
Product 93,6/12/2014,Whse 7,0,34.15,0
Product 93,6/13/2014,Whse 7,0,34.15,0
Product 93,6/16/2014,Whse 7,0,34.15,0
Product 93,6/17/2014,Whse 7,0,34.15,0
Product 93,6/18/2014,Whse 7,0,34.15,0
Product 93,6/19/2014,Whse 7,0,34.15,0
Product 93,6/20/2014,Whse 7,0,34.15,0
Product 93,6/23/2014,Whse 7,0,34.15,0
Product 93,6/24/2014,Whse 7,0,34.15,0
Product 93,6/25/2014,Whse 7,0,34.15,0
Product 93,6/26/2014,Whse 7,0,34.15,0
Product 93,6/27/2014,Whse 7,0,34.15,0
Product 93,6/30/2014,Whse 7,0,34.15,0
Product 95,6/2/2014,Whse 7,0,34.15,0
Product 95,6/2/2014,Whse 8,0,34.15,0
Product 95,6/4/2014,Whse 7,0,34.15,0
Product 95,6/4/2014,Whse 8,0,34.15,0
Product 95,6/5/2014,Whse 7,0,34.15,0
Product 95,6/5/2014,Whse 8,0,34.15,0
Product 95,6/6/2014,Whse 7,0,34.15,0
Product 95,6/6/2014,Whse 8,0,34.15,0
Product 95,6/9/2014,Whse 7,0,34.15,0
Product 95,6/9/2014,Whse 8,0,34.15,0
Product 95,6/10/2014,Whse 7,0,34.15,0
Product 95,6/10/2014,Whse 8,0,34.15,0
Product 95,6/11/2014,Whse 7,0,34.15,0
Product 95,6/11/2014,Whse 8,0,34.15,0
Product 95,6/12/2014,Whse 7,0,34.15,0
Product 95,6/12/2014,Whse 8,0,34.15,0
Product 95,6/13/2014,Whse 7,0,34.15,0
Product 95,6/13/2014,Whse 8,0,34.15,0
Product 95,6/16/2014,Whse 7,0,34.15,0
Product 95,6/16/2014,Whse 8,0,34.15,0
Product 95,6/17/2014,Whse 7,0,34.15,0
Product 95,6/17/2014,Whse 8,0,34.15,0
Product 95,6/18/2014,Whse 7,0,34.15,0
Product 95,6/18/2014,Whse 8,0,34.15,0
Product 95,6/19/2014,Whse 7,0,34.15,0
Product 95,6/19/2014,Whse 8,0,34.15,0
Product 95,6/20/2014,Whse 7,0,34.15,0
Product 95,6/20/2014,Whse 8,0,34.15,0
Product 95,6/23/2014,Whse 7,0,34.15,0
Product 95,6/23/2014,Whse 8,0,34.15,0
Product 95,6/24/2014,Whse 7,0,34.15,0
Product 95,6/24/2014,Whse 8,0,34.15,0
Product 95,6/25/2014,Whse 7,0,34.15,0
Product 95,6/25/2014,Whse 8,0,34.15,0
Product 95,6/26/2014,Whse 7,0,34.15,0
Product 95,6/26/2014,Whse 8,0,34.15,0
Product 95,6/27/2014,Whse 7,0,34.15,0
Product 95,6/27/2014,Whse 8,0,34.15,0
Product 95,6/30/2014,Whse 7,0,34.15,0
Product 95,6/30/2014,Whse 8,0,34.15,0
Product 96,6/2/2014,Whse 1,0,34.15,0
Product 96,6/2/2014,Whse 2,0,34.15,0
Product 96,6/2/2014,Whse 3,0,34.15,0
Product 96,6/2/2014,Whse 4,1074,34.15,36677.1
Product 96,6/2/2014,Whse 5,0,34.15,0
Product 96,6/2/2014,Whse 6,0,34.15,0
Product 96,6/2/2014,Whse 7,0,34.15,0
Product 96,6/2/2014,Whse 8,1188,34.15,40570.2
Product 96,6/4/2014,Whse 1,0,34.15,0
Product 96,6/4/2014,Whse 2,0,34.15,0
Product 96,6/4/2014,Whse 3,0,34.15,0
Product 96,6/4/2014,Whse 4,1074,34.15,36677.1
Product 96,6/4/2014,Whse 5,0,34.15,0
Product 96,6/4/2014,Whse 6,0,34.15,0
Product 96,6/4/2014,Whse 7,0,34.15,0
Product 96,6/4/2014,Whse 8,1188,34.15,40570.2
Product 96,6/5/2014,Whse 1,0,34.15,0
Product 96,6/5/2014,Whse 2,0,34.15,0
Product 96,6/5/2014,Whse 3,0,34.15,0
Product 96,6/5/2014,Whse 4,714,34.15,24383.1
Product 96,6/5/2014,Whse 5,0,34.15,0
Product 96,6/5/2014,Whse 6,0,34.15,0
Product 96,6/5/2014,Whse 7,0,34.15,0
Product 96,6/5/2014,Whse 8,1164,34.15,39750.6
Product 96,6/6/2014,Whse 1,0,34.15,0
Product 96,6/6/2014,Whse 2,0,34.15,0
Product 96,6/6/2014,Whse 3,0,34.15,0
Product 96,6/6/2014,Whse 4,702,34.15,23973.3
Product 96,6/6/2014,Whse 5,0,34.15,0
Product 96,6/6/2014,Whse 6,0,34.15,0
Product 96,6/6/2014,Whse 7,0,34.15,0
Product 96,6/6/2014,Whse 8,1146,34.15,39135.9
Product 96,6/9/2014,Whse 1,0,34.15,0
Product 96,6/9/2014,Whse 2,0,34.15,0
Product 96,6/9/2014,Whse 3,0,34.15,0
Product 96,6/9/2014,Whse 4,672,34.15,22948.8
Product 96,6/9/2014,Whse 5,0,34.15,0
Product 96,6/9/2014,Whse 6,0,34.15,0
Product 96,6/9/2014,Whse 7,0,34.15,0
Product 96,6/9/2014,Whse 8,1086,34.15,37086.9
Product 96,6/10/2014,Whse 1,0,34.15,0
Product 96,6/10/2014,Whse 2,0,34.15,0
Product 96,6/10/2014,Whse 3,0,34.15,0
Product 96,6/10/2014,Whse 4,636,34.15,21719.4
Product 96,6/10/2014,Whse 5,0,34.15,0
Product 96,6/10/2014,Whse 6,0,34.15,0
Product 96,6/10/2014,Whse 7,0,34.15,0
Product 96,6/10/2014,Whse 8,1074,34.15,36677.1
Product 96,6/11/2014,Whse 1,0,34.15,0
Product 96,6/11/2014,Whse 2,0,34.15,0
Product 96,6/11/2014,Whse 3,0,34.15,0
Product 96,6/11/2014,Whse 4,528,34.15,18031.2
Product 96,6/11/2014,Whse 5,0,34.15,0
Product 96,6/11/2014,Whse 6,0,34.15,0
Product 96,6/11/2014,Whse 7,0,34.15,0
Product 96,6/11/2014,Whse 8,1074,34.15,36677.1
Product 96,6/12/2014,Whse 1,0,34.15,0
Product 96,6/12/2014,Whse 2,0,34.15,0
Product 96,6/12/2014,Whse 3,0,34.15,0
Product 96,6/12/2014,Whse 4,1056,34.15,36062.4
Product 96,6/12/2014,Whse 5,0,34.15,0
Product 96,6/12/2014,Whse 6,0,34.15,0
Product 96,6/12/2014,Whse 7,336,34.15,11474.4
Product 96,6/12/2014,Whse 8,1074,34.15,36677.1
Product 96,6/13/2014,Whse 1,0,34.15,0
Product 96,6/13/2014,Whse 2,0,34.15,0
Product 96,6/13/2014,Whse 3,0,34.15,0
Product 96,6/13/2014,Whse 4,906,34.15,30939.9
Product 96,6/13/2014,Whse 5,0,34.15,0
Product 96,6/13/2014,Whse 6,0,34.15,0
Product 96,6/13/2014,Whse 7,0,34.15,0
Product 96,6/13/2014,Whse 8,1410,34.15,48151.5
Product 96,6/16/2014,Whse 1,0,34.15,0
Product 96,6/16/2014,Whse 2,0,34.15,0
Product 96,6/16/2014,Whse 3,0,34.15,0
Product 96,6/16/2014,Whse 4,804,34.15,27456.6
Product 96,6/16/2014,Whse 5,0,34.15,0
Product 96,6/16/2014,Whse 6,0,34.15,0
Product 96,6/16/2014,Whse 7,0,34.15,0
Product 96,6/16/2014,Whse 8,1410,34.15,48151.5
Product 96,6/17/2014,Whse 1,0,34.15,0
Product 96,6/17/2014,Whse 2,0,34.15,0
Product 96,6/17/2014,Whse 3,0,34.15,0
Product 96,6/17/2014,Whse 4,792,34.15,27046.8
Product 96,6/17/2014,Whse 5,0,34.15,0
Product 96,6/17/2014,Whse 6,0,34.15,0
Product 96,6/17/2014,Whse 7,0,34.15,0
Product 96,6/17/2014,Whse 8,1398,34.15,47741.7
Product 96,6/18/2014,Whse 1,0,34.15,0
Product 96,6/18/2014,Whse 2,0,34.15,0
Product 96,6/18/2014,Whse 3,0,34.15,0
Product 96,6/18/2014,Whse 4,762,34.15,26022.3
Product 96,6/18/2014,Whse 5,0,34.15,0
Product 96,6/18/2014,Whse 6,0,34.15,0
Product 96,6/18/2014,Whse 7,336,34.15,11474.4
Product 96,6/18/2014,Whse 8,1356,34.15,46307.4
Product 96,6/19/2014,Whse 1,0,34.15,0
Product 96,6/19/2014,Whse 2,0,34.15,0
Product 96,6/19/2014,Whse 3,0,34.15,0
Product 96,6/19/2014,Whse 4,690,34.15,23563.5
Product 96,6/19/2014,Whse 5,0,34.15,0
Product 96,6/19/2014,Whse 6,0,34.15,0
Product 96,6/19/2014,Whse 7,0,34.15,0
Product 96,6/19/2014,Whse 8,1686,34.15,57576.9
Product 96,6/20/2014,Whse 1,0,34.15,0
Product 96,6/20/2014,Whse 2,0,34.15,0
Product 96,6/20/2014,Whse 3,0,34.15,0
Product 96,6/20/2014,Whse 4,636,34.15,21719.4
Product 96,6/20/2014,Whse 5,0,34.15,0
Product 96,6/20/2014,Whse 6,0,34.15,0
Product 96,6/20/2014,Whse 7,0,34.15,0
Product 96,6/20/2014,Whse 8,1566,34.15,53478.9
Product 96,6/23/2014,Whse 1,0,34.15,0
Product 96,6/23/2014,Whse 2,0,34.15,0
Product 96,6/23/2014,Whse 3,0,34.15,0
Product 96,6/23/2014,Whse 4,606,34.15,20694.9
Product 96,6/23/2014,Whse 5,0,34.15,0
Product 96,6/23/2014,Whse 6,0,34.15,0
Product 96,6/23/2014,Whse 7,0,34.15,0
Product 96,6/23/2014,Whse 8,1560,34.15,53274
Product 96,6/24/2014,Whse 1,0,34.15,0
Product 96,6/24/2014,Whse 2,0,34.15,0
Product 96,6/24/2014,Whse 3,0,34.15,0
Product 96,6/24/2014,Whse 4,408,34.15,13933.2
Product 96,6/24/2014,Whse 5,0,34.15,0
Product 96,6/24/2014,Whse 6,0,34.15,0
